#T (°C)
21.1
21.5
21.6
21.7
21.9
21.9
22.9
24.3
25.8
27.2
28.7
29.5
29.6
29.6
29.5
29.4
29.3
29.2
29.1
29.0
28.9
28.8
28.7
28.6
28.6
28.5
